city,site,season,species,count,lat,long,days.active,utm_est,utm_nrt,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,city_site,Impervious,med_income,Pct_Units_Lead,PM2.5_Count,Average_PTSDF,Prox_Heavy_Traffic_Roadways,Average_PNPL,Average_RSEI_Concentrations,Average_PWDIS,Annual_Tons_Km2_Diesel_NOx,LEAD_PCT,PM25_PCT,HAZARD_PCT,TRAFFIC_PCT,PNPL_PCT,TOXIC_PCT,PWDIS_PCT,DIESEL_PCT,EXPOSURE,EFFECT,BURDEN,BURDEN_SCALED,BURDEN_PERCENTILE,pop_density
tawa,P-RP,Fall20,Eastern cottontail rabbit,11,47.2971992492676,-122.512252807617,37,536875.104823806,5238306.99048326,0,0,0,0,2.8620492272467e-4,0,0,0.00400686891814539,0,0.0048654836863194,0,0,0,0,0,0.00429307384087006,0.909845449341729,0,0,1.0575,1.27202187877631,8.96775424537302,63.5410196624968,0.340880063163171,2.8620492272467e-4,0.00400686891814539,0.0048654836863194,0.00429307384087006,0.00915855752718947,0.0134516313680595,0.909845449341729,tawa_P-RP,20.8805970149254,84760.1568080357,186,75,69,260,9,33,328,32,29,19,18,63,30,8,71,12,13,18.5,21,3.33480370533745,13,1820.63284067007
tawa,P-STP,Winter20,Eastern cottontail rabbit,2,47.2853088378906,-122.491737365723,37,538434.742354879,5236995.49612524,0.00773638968481375,0,0,0,0.0455587392550143,0.0369627507163324,0,0,0,0,0,0,0,0,0,0.00573065902578797,0.62865329512894,0,0,7.5375,1.27347978350844,32.378223495702,123.639610306789,0.871881698527641,0.0902578796561605,0,0,0.0902578796561605,0.0902578796561605,0.0959885386819484,0.62865329512894,tawa_P-STP,14.3467048710602,101581.4890625,399.2,75,110.2,211,15.7,42.1,328,336.2,67,20,26,49,41,11,72,61,30.666666666666668,25.75,37.611111111111114,5.972651080723423,33,1494.43670959473
tawa,P-STP,Summer19,Eastern cottontail rabbit,2,47.2853088378906,-122.491737365723,37,538434.742354879,5236995.49612524,0.00773638968481375,0,0,0,0.0455587392550143,0.0369627507163324,0,0,0,0,0,0,0,0,0,0.00573065902578797,0.62865329512894,0,0,7.5375,1.27347978350844,32.378223495702,123.639610306789,0.871881698527641,0.0902578796561605,0,0,0.0902578796561605,0.0902578796561605,0.0959885386819484,0.62865329512894,tawa_P-STP,14.3467048710602,101581.4890625,399.2,75,110.2,211,15.7,42.1,328,336.2,67,20,26,49,41,11,72,61,30.666666666666668,25.75,37.611111111111114,5.972651080723423,33,1494.43670959473
tawa,P-STP,Fall19,Eastern cottontail rabbit,4,47.2853088378906,-122.491737365723,36,538434.742354879,5236995.49612524,0.00773638968481375,0,0,0,0.0455587392550143,0.0369627507163324,0,0,0,0,0,0,0,0,0,0.00573065902578797,0.62865329512894,0,0,7.5375,1.27347978350844,32.378223495702,123.639610306789,0.871881698527641,0.0902578796561605,0,0,0.0902578796561605,0.0902578796561605,0.0959885386819484,0.62865329512894,tawa_P-STP,14.3467048710602,101581.4890625,399.2,75,110.2,211,15.7,42.1,328,336.2,67,20,26,49,41,11,72,61,30.666666666666668,25.75,37.611111111111114,5.972651080723423,33,1494.43670959473
tawa,P-DPV,Winter19,Eastern cottontail rabbit,5,47.3165092468262,-122.543640136719,36,534489.572431155,5240438.58287108,0.239242685025818,0,0,0,0.0146299483648881,0.00803212851405622,0,0,0,0,0,0,0,0,0,0.00200803212851406,0.0527825588066552,0,0,27.6,0.956205775482884,39.8737808376363,60,0.767044009172965,0.261904761904762,0,0,0.261904761904762,0.261904761904762,0.263912794033276,0.0527825588066552,tawa_P-DPV,1.14899713467049,84868,186,75,69,260,9,33,328,32,26,14,15,60,27,5,66,9,9.333333333333334,16.75,17.38888888888889,2.7613586237318044,7,0
tawa,P-DPV,Summer20,Eastern cottontail rabbit,1,47.3165092468262,-122.543640136719,31,534489.572431155,5240438.58287108,0.239242685025818,0,0,0,0.0146299483648881,0.00803212851405622,0,0,0,0,0,0,0,0,0,0.00200803212851406,0.0527825588066552,0,0,27.6,0.956205775482884,39.8737808376363,60,0.767044009172965,0.261904761904762,0,0,0.261904761904762,0.261904761904762,0.263912794033276,0.0527825588066552,tawa_P-DPV,1.14899713467049,84868,186,75,69,260,9,33,328,32,26,14,15,60,27,5,66,9,9.333333333333334,16.75,17.38888888888889,2.7613586237318044,7,0
tawa,P-MCP,Winter19,Eastern cottontail rabbit,33,47.2536430358887,-122.444404602051,37,542039.097101486,5233500.8529147,0.00543633762517883,0,0,0,0,0,0,0.00371959942775393,0,0,0,0,0,2.8612303290414e-4,0,0.0011444921316166,0.933905579399142,0.0183118741058655,0,0.8325,1.27165792401844,5.34096328087744,389.317476001502,0.307693745380286,0.00543633762517883,0.00371959942775393,0,0.00915593705293276,0.00915593705293276,0.0105865522174535,0.933905579399142,tawa_P-MCP,21.3415402233037,45913.5545572917,347.1333333333333,207.13333333333333,336.8,129.53333333333333,59.4,201.93333333333337,197.33333333333337,270.6666666666667,60,59,71,25,69,38,27,53,50,28.375,52.25,8.297309219232465,66,4426.25145310622
tawa,P-MCP,Fall20,Eastern cottontail rabbit,1,47.2536430358887,-122.444404602051,36,542039.097101486,5233500.8529147,0.00543633762517883,0,0,0,0,0,0,0.00371959942775393,0,0,0,0,0,2.8612303290414e-4,0,0.0011444921316166,0.933905579399142,0.0183118741058655,0,0.8325,1.27165792401844,5.34096328087744,389.317476001502,0.307693745380286,0.00543633762517883,0.00371959942775393,0,0.00915593705293276,0.00915593705293276,0.0105865522174535,0.933905579399142,tawa_P-MCP,21.3415402233037,45913.5545572917,347.1333333333333,207.13333333333333,336.8,129.53333333333333,59.4,201.93333333333337,197.33333333333337,270.6666666666667,60,59,71,25,69,38,27,53,50,28.375,52.25,8.297309219232465,66,4426.25145310622
tawa,P-GW1,Winter19,Eastern cottontail rabbit,30,47.247974395752,-122.410003662109,NA,544646.799290893,5232890.00268048,0,0,0,0,0.00171870524205099,0,0,0,0,0,0,0,0,0.0097393297049556,0,0,0.929246634202234,0.0592953308507591,0,0.9,1.27311499411184,7.35223909099589,333.069758011279,0.286918458868481,0.00171870524205099,0,0,0.00171870524205099,0.00171870524205099,0.0114580349470066,0.929246634202234,tawa_P-GW1,21.6916905444126,90972.9165039062,448,208,327,172,58,207,230,247,74,61,67,42,67,40,36,44,48.333333333333336,30.5,52.55555555555557,8.34583149536833,68,107.836716313381
tawa,P-UCC,Winter19,Eastern cottontail rabbit,2,47.227725982666,-122.381828308105,36,546796.731931018,5230656.29329984,0.0203613421279036,0,0,0,0.0564955549182679,0.0238026957269859,0,0.0217952394608546,0,0.0390020074562661,0,0,0,0.0811585890450244,0.154000573558933,0.00487525093203327,0.569830800114712,0.0286779466590192,0,3.69857142857143,6.69152088710448,73.2243571360291,92.1116357864059,1.05603094323271,0.100659592773157,0.0217952394608546,0.0390020074562661,0.122454832234012,0.161456839690278,0.247490679667336,0.723831373673645,tawa_P-UCC,13.6251077276645,85012.4411458333,265.3333333333333,211.66666666666663,182,155.33333333333334,12.666666666666666,175.66666666666666,209.66666666666663,120,39,66,42,36,36,34,31,17,39,18.5,38.333333333333336,6.087340097044552,36,292.839559340477
tawa,P-SCP2,Winter19,Eastern cottontail rabbit,3,47.2210693359375,-122.397392272949,35,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Winter20,Eastern cottontail rabbit,3,47.2210693359375,-122.397392272949,37,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Summer19,Eastern cottontail rabbit,2,47.2210693359375,-122.397392272949,42,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Summer20,Eastern cottontail rabbit,29,47.2210693359375,-122.397392272949,36,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Fall19,Eastern cottontail rabbit,28,47.2210693359375,-122.397392272949,47,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-CCP,Winter19,Eastern cottontail rabbit,19,47.1814193725586,-122.320220947266,35,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Winter20,Eastern cottontail rabbit,4,47.1814193725586,-122.320220947266,36,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-WBC,Spring20,Eastern cottontail rabbit,7,47.1692008972168,-122.300270080566,27,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Summer19,Eastern cottontail rabbit,1,47.1692008972168,-122.300270080566,36,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-RWSR,Winter20,Eastern cottontail rabbit,3,46.9255981445312,-122.268463134766,36,555692.569135826,5197155.86846695,0.186426116838488,0,0,0,0.0332187857961054,0.325028636884307,0,0.0243413516609393,0,0.0151775486827033,0,0,0,0.0650057273768614,0.0538373424971363,0.00229095074455899,0.101088201603666,0.193585337915235,0,22.75,2.86368843069874,61.1874761359297,66.1387308432126,0.986005200059287,0.5446735395189,0.0243413516609393,0.0151775486827033,0.56901489117984,0.584192439862543,0.651489117983963,0.154925544100802,tawa_P-RWSR,2.68585337915235,69014.544921875,148.85714285714286,11.428571428571429,1.1428571428571428,270.7142857142857,2,383,103.71428571428572,6.142857142857143,12,2,3,65,10,66,9,3,23.666666666666668,4.25,18.61111111111111,2.955447728275254,8,42.0694149865044
tawa,P-OLT,Fall19,Eastern cottontail rabbit,2,46.9126510620117,-122.272743225098,38,555380.062134469,5195714.10390745,0.239161642262417,0,0,0,0.0189491817398794,0.455641688199828,0,0.0166523112259546,0,0.00746482917025553,0,0,0,0.0401952339936836,0.0746482917025553,0,0.0677576801607809,0.0795291415446454,0,40.65,1.91405876160398,71.6815006220691,60,0.772691479420889,0.713752512202125,0.0166523112259546,0.00746482917025553,0.730404823428079,0.737869652598335,0.778064886592018,0.142405971863336,tawa_P-OLT,1.85027197251646,64019,66,4,0,350,1,382,14,3,2,1,1,74,4,65,2,1,22.333333333333332,1.125,15.638888888888888,2.4834583149536833,3,27.396270535209
tawa,G-VP,Spring20,Eastern cottontail rabbit,13,47.2799301147461,-122.520011901855,45,536300.309476392,5236384.20168092,0.0476737507179782,0,0,0,0.0649052268811028,0.0697874784606548,0,0,0,0.00315910396323952,0,0,0,0.00143595634692705,0,0,0.770246984491672,0,0,29.295,0.638202820856468,21.1564235113919,60,0.64942908647205,0.182366456059736,0,0.00315910396323952,0.182366456059736,0.185525560022975,0.186961516369902,0.770246984491672,tawa_G-VP,17.9977037887486,69620.5159254808,331.7692307692308,46.61538461538461,45.69230769230769,313.0769230769231,12.307692307692308,377.9230769230769,328,411.53846153846155,56,6,13,71,35,63,63,72,47,20.875,45.25,7.185707984119983,55,2080.67204402043
tawa,G-VP,Winter19,Eastern cottontail rabbit,1,47.2799301147461,-122.520011901855,36,536300.309476392,5236384.20168092,0.0476737507179782,0,0,0,0.0649052268811028,0.0697874784606548,0,0,0,0.00315910396323952,0,0,0,0.00143595634692705,0,0,0.770246984491672,0,0,29.295,0.638202820856468,21.1564235113919,60,0.64942908647205,0.182366456059736,0,0.00315910396323952,0.182366456059736,0.185525560022975,0.186961516369902,0.770246984491672,tawa_G-VP,17.9977037887486,69620.5159254808,331.7692307692308,46.61538461538461,45.69230769230769,313.0769230769231,12.307692307692308,377.9230769230769,328,411.53846153846155,56,6,13,71,35,63,63,72,47,20.875,45.25,7.185707984119983,55,2080.67204402043
tawa,G-VP,Winter20,Eastern cottontail rabbit,15,47.2799301147461,-122.520011901855,37,536300.309476392,5236384.20168092,0.0476737507179782,0,0,0,0.0649052268811028,0.0697874784606548,0,0,0,0.00315910396323952,0,0,0,0.00143595634692705,0,0,0.770246984491672,0,0,29.295,0.638202820856468,21.1564235113919,60,0.64942908647205,0.182366456059736,0,0.00315910396323952,0.182366456059736,0.185525560022975,0.186961516369902,0.770246984491672,tawa_G-VP,17.9977037887486,69620.5159254808,331.7692307692308,46.61538461538461,45.69230769230769,313.0769230769231,12.307692307692308,377.9230769230769,328,411.53846153846155,56,6,13,71,35,63,63,72,47,20.875,45.25,7.185707984119983,55,2080.67204402043
tawa,G-TNC1,Fall19,Eastern cottontail rabbit,4,47.2403259277344,-122.490310668945,36,538575.291598906,5231997.19753371,0.0381416690564956,0,0,0,0,0.00516203039862346,0,0,0,0.00200745626613135,0,0,0,0.00430169199885288,0,0.00172067679954115,0.948666475480356,0,0,5.37,0.955931555300641,14.91253226269,270.880074906351,0.202423161683261,0.043303699455119,0,0.00200745626613135,0.043303699455119,0.0453111557212504,0.0513335245196444,0.948666475480356,tawa_G-TNC1,21.755600229753,57752.5772879464,232.71428571428572,118.71428571428572,203.1428571428571,59,36.142857142857146,105.5,328,162.78571428571428,35,31,47,7,57,19,62,25,25,25.125,33.416666666666664,5.306572562858403,21,1449.68969678879
tawa,G-TNC1,Fall20,Eastern cottontail rabbit,1,47.2403259277344,-122.490310668945,39,538575.291598906,5231997.19753371,0.0381416690564956,0,0,0,0,0.00516203039862346,0,0,0,0.00200745626613135,0,0,0,0.00430169199885288,0,0.00172067679954115,0.948666475480356,0,0,5.37,0.955931555300641,14.91253226269,270.880074906351,0.202423161683261,0.043303699455119,0,0.00200745626613135,0.043303699455119,0.0453111557212504,0.0513335245196444,0.948666475480356,tawa_G-TNC1,21.755600229753,57752.5772879464,232.71428571428572,118.71428571428572,203.1428571428571,59,36.142857142857146,105.5,328,162.78571428571428,35,31,47,7,57,19,62,25,25,25.125,33.416666666666664,5.306572562858403,21,1449.68969678879
tawa,G-WP2,Spring19,Eastern cottontail rabbit,1,47.198356628418,-122.458473205566,37,541017.225967306,5227349.36764689,0.0132145935076128,0,0,0,0.009192760700948,0,0,0.0508474576271186,0,0,0,0,0,0.00833093938523413,0,0,0.900316001149095,0.0180982476299914,0,8.52,0.957579239682084,22.8861438284018,206.433169770932,0.371612892172517,0.0224073542085608,0.0508474576271186,0,0.0732548118356794,0.0732548118356794,0.0815857512209135,0.900316001149095,tawa_G-WP2,20.6345381526104,58558.0249399038,295.53846153846155,195.92307692307693,157,141,24.692307692307693,354.61538461538464,328,115.23076923076924,47,56,33,31,48,59,65,16,43.666666666666664,24.125,45.19444444444443,7.176885752095279,54,1145.04553398719
tawa,G-OTP,Spring19,Eastern cottontail rabbit,4,47.1878776550293,-122.476829528809,33,539634.655015839,5226175.36298594,0.00143389733295096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998566102667049,0,0,0.45,0.31864385176688,0.764745244240512,0,0.0108211096109152,0.00143389733295096,0,0,0.00143389733295096,0.00143389733295096,0.00143389733295096,0.998566102667049,tawa_G-OTP,23.1439632922283,54506.7758413462,217.23076923076923,171.3846153846154,177.46153846153845,120.3846153846154,29.923076923076923,247.15384615384616,328,161.23076923076923,34,50,40,20,52,48,60,23,40.333333333333336,23.25,42.38888888888889,6.731363034847817,48,1422.61717810998
tawa,G-OTP,Winter19,Eastern cottontail rabbit,9,47.1878776550293,-122.476829528809,36,539634.655015839,5226175.36298594,0.00143389733295096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998566102667049,0,0,0.45,0.31864385176688,0.764745244240512,0,0.0108211096109152,0.00143389733295096,0,0,0.00143389733295096,0.00143389733295096,0.00143389733295096,0.998566102667049,tawa_G-OTP,23.1439632922283,54506.7758413462,217.23076923076923,171.3846153846154,177.46153846153845,120.3846153846154,29.923076923076923,247.15384615384616,328,161.23076923076923,34,50,40,20,52,48,60,23,40.333333333333336,23.25,42.38888888888889,6.731363034847817,48,1422.61717810998
tawa,G-OTP,Summer19,Eastern cottontail rabbit,2,47.1878776550293,-122.476829528809,36,539634.655015839,5226175.36298594,0.00143389733295096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998566102667049,0,0,0.45,0.31864385176688,0.764745244240512,0,0.0108211096109152,0.00143389733295096,0,0,0.00143389733295096,0.00143389733295096,0.00143389733295096,0.998566102667049,tawa_G-OTP,23.1439632922283,54506.7758413462,217.23076923076923,171.3846153846154,177.46153846153845,120.3846153846154,29.923076923076923,247.15384615384616,328,161.23076923076923,34,50,40,20,52,48,60,23,40.333333333333336,23.25,42.38888888888889,6.731363034847817,48,1422.61717810998
tawa,G-CLP3,Spring19,Eastern cottontail rabbit,10,47.2462463378906,-122.510543823242,38,537039.842947305,5232645.33416642,0.0263610315186246,0,0,0,0.00200573065902579,0.00315186246418338,0,0,0,0.00401146131805158,0,0,0,0.00343839541547278,0,0,0.961031518624642,0,0,3.06,1.27347978350844,12.225405921681,449.558446992749,0.164651955823063,0.0315186246418338,0,0.00401146131805158,0.0315186246418338,0.0355300859598854,0.0389684813753582,0.961031518624642,tawa_G-CLP3,22.1844743626468,58939.0379464286,135.21428571428572,126.14285714285714,85.14285714285714,28.571428571428573,23.928571428571427,40,328,122.28571428571428,10,34,23,3,46,9,56,18,20.333333333333332,16.875,24.805555555555554,3.9391265990295543,15,1685.78440638951
tawa,G-CLP3,Spring20,Eastern cottontail rabbit,57,47.2462463378906,-122.510543823242,46,537039.842947305,5232645.33416642,0.0263610315186246,0,0,0,0.00200573065902579,0.00315186246418338,0,0,0,0.00401146131805158,0,0,0,0.00343839541547278,0,0,0.961031518624642,0,0,3.06,1.27347978350844,12.225405921681,449.558446992749,0.164651955823063,0.0315186246418338,0,0.00401146131805158,0.0315186246418338,0.0355300859598854,0.0389684813753582,0.961031518624642,tawa_G-CLP3,22.1844743626468,58939.0379464286,135.21428571428572,126.14285714285714,85.14285714285714,28.571428571428573,23.928571428571427,40,328,122.28571428571428,10,34,23,3,46,9,56,18,20.333333333333332,16.875,24.805555555555554,3.9391265990295543,15,1685.78440638951
tawa,G-CLP3,Summer20,Eastern cottontail rabbit,5,47.2462463378906,-122.510543823242,44,537039.842947305,5232645.33416642,0.0263610315186246,0,0,0,0.00200573065902579,0.00315186246418338,0,0,0,0.00401146131805158,0,0,0,0.00343839541547278,0,0,0.961031518624642,0,0,3.06,1.27347978350844,12.225405921681,449.558446992749,0.164651955823063,0.0315186246418338,0,0.00401146131805158,0.0315186246418338,0.0355300859598854,0.0389684813753582,0.961031518624642,tawa_G-CLP3,22.1844743626468,58939.0379464286,135.21428571428572,126.14285714285714,85.14285714285714,28.571428571428573,23.928571428571427,40,328,122.28571428571428,10,34,23,3,46,9,56,18,20.333333333333332,16.875,24.805555555555554,3.9391265990295543,15,1685.78440638951
tawa,G-CLP3,Fall19,Eastern cottontail rabbit,20,47.2462463378906,-122.510543823242,36,537039.842947305,5232645.33416642,0.0263610315186246,0,0,0,0.00200573065902579,0.00315186246418338,0,0,0,0.00401146131805158,0,0,0,0.00343839541547278,0,0,0.961031518624642,0,0,3.06,1.27347978350844,12.225405921681,449.558446992749,0.164651955823063,0.0315186246418338,0,0.00401146131805158,0.0315186246418338,0.0355300859598854,0.0389684813753582,0.961031518624642,tawa_G-CLP3,22.1844743626468,58939.0379464286,135.21428571428572,126.14285714285714,85.14285714285714,28.571428571428573,23.928571428571427,40,328,122.28571428571428,10,34,23,3,46,9,56,18,20.333333333333332,16.875,24.805555555555554,3.9391265990295543,15,1685.78440638951
tawa,G-CLP3,Fall20,Eastern cottontail rabbit,10,47.2462463378906,-122.510543823242,39,537039.842947305,5232645.33416642,0.0263610315186246,0,0,0,0.00200573065902579,0.00315186246418338,0,0,0,0.00401146131805158,0,0,0,0.00343839541547278,0,0,0.961031518624642,0,0,3.06,1.27347978350844,12.225405921681,449.558446992749,0.164651955823063,0.0315186246418338,0,0.00401146131805158,0.0315186246418338,0.0355300859598854,0.0389684813753582,0.961031518624642,tawa_G-CLP3,22.1844743626468,58939.0379464286,135.21428571428572,126.14285714285714,85.14285714285714,28.571428571428573,23.928571428571427,40,328,122.28571428571428,10,34,23,3,46,9,56,18,20.333333333333332,16.875,24.805555555555554,3.9391265990295543,15,1685.78440638951
tawa,P-GW1,Summer19,Eastern cottontail rabbit,1,47.2470703125,-122.409233093262,NA,544646.799290893,5232890.00268048,0,0,0,0,0.00171870524205099,0,0,0,0,0,0,0,0,0.0097393297049556,0,0,0.929246634202234,0.0592953308507591,0,0.9,1.27311499411184,7.35223909099589,333.069758011279,0.286918458868481,0.00171870524205099,0,0,0.00171870524205099,0.00171870524205099,0.0114580349470066,0.929246634202234,tawa_P-GW1,21.6916905444126,90972.9165039062,448,208,327,172,58,207,230,247,74,61,67,42,67,40,36,44,48.333333333333336,30.5,52.55555555555557,8.34583149536833,68,107.836716313381
tawa,P-GW1,Spring20,Eastern cottontail rabbit,32,47.249397277832,-122.412261962891,44,544646.799290893,5232890.00268048,0,0,0,0,0.00171870524205099,0,0,0,0,0,0,0,0,0.0097393297049556,0,0,0.929246634202234,0.0592953308507591,0,0.9,1.27311499411184,7.35223909099589,333.069758011279,0.286918458868481,0.00171870524205099,0,0,0.00171870524205099,0.00171870524205099,0.0114580349470066,0.929246634202234,tawa_P-GW1,21.6916905444126,90972.9165039062,448,208,327,172,58,207,230,247,74,61,67,42,67,40,36,44,48.333333333333336,30.5,52.55555555555557,8.34583149536833,68,107.836716313381
tawa,P-GW1,Winter20,Eastern cottontail rabbit,22,47.249397277832,-122.412261962891,37,544646.799290893,5232890.00268048,0,0,0,0,0.00171870524205099,0,0,0,0,0,0,0,0,0.0097393297049556,0,0,0.929246634202234,0.0592953308507591,0,0.9,1.27311499411184,7.35223909099589,333.069758011279,0.286918458868481,0.00171870524205099,0,0,0.00171870524205099,0.00171870524205099,0.0114580349470066,0.929246634202234,tawa_P-GW1,21.6916905444126,90972.9165039062,448,208,327,172,58,207,230,247,74,61,67,42,67,40,36,44,48.333333333333336,30.5,52.55555555555557,8.34583149536833,68,107.836716313381
tawa,P-GW1,Fall19,Eastern cottontail rabbit,313,47.249397277832,-122.412261962891,47,544646.799290893,5232890.00268048,0,0,0,0,0.00171870524205099,0,0,0,0,0,0,0,0,0.0097393297049556,0,0,0.929246634202234,0.0592953308507591,0,0.9,1.27311499411184,7.35223909099589,333.069758011279,0.286918458868481,0.00171870524205099,0,0,0.00171870524205099,0.00171870524205099,0.0114580349470066,0.929246634202234,tawa_P-GW1,21.6916905444126,90972.9165039062,448,208,327,172,58,207,230,247,74,61,67,42,67,40,36,44,48.333333333333336,30.5,52.55555555555557,8.34583149536833,68,107.836716313381
