site,city,season,lat,long,days.active,Black bear,Black-tailed deer,Bobcat,Coyote,Douglas squirrel,Eastern cottontail rabbit,Eastern gray squirrel,Elk,Fox squirrel,Mountain lion,Raccoon,River otter,Striped skunk,Virginia opossum,Weasel (cannot ID),Western Chipmunks,Western gray squirrel,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,TAWA_LEAD_PCT,TAWA_PM25_PCT,TAWA_PTSDF_PCT,TAWA_TRAFFIC_PCT,TAWA_PNPL_PCT,TAWA_TOXIC_PCT,TAWA_PWDIS_PCT,TAWA_OZONE_PCT,TAWA_DIESEL_PCT,TAWA_PRMP_PCT,TAWA_EXPOSURE,TAWA_RISK,TAWA_BURDEN,TAWA_BURDEN_SCALED,TAWA_BURDEN_PERCENTILE
P-PDP,tawa,Fall19,47.3060722351074,-122.518348693848,36,0,54,0,0,31,0,24,0,0,0,13,0,0,12,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Spring19,47.3060722351074,-122.518348693848,37,0,26,0,1,2,0,62,0,0,0,20,0,0,1,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Spring20,47.3060722351074,-122.518348693848,49,0,11,0,0,3,0,38,0,0,0,33,0,0,20,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Summer19,47.3060722351074,-122.518348693848,36,0,17,0,0,52,0,14,0,0,0,9,0,0,13,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Summer20,47.3060722351074,-122.518348693848,30,0,4,0,0,2,0,23,0,0,0,5,0,0,1,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Winter19,47.3060722351074,-122.518348693848,36,0,15,0,0,0,0,67,0,0,0,14,0,0,0,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-PDP,tawa,Winter20,47.3060722351074,-122.518348693848,37,0,3,0,0,12,0,36,0,0,0,21,0,0,3,0,0,0,0.157792567942318,0,0,0,0.00665557404326123,0.0135884636716583,0,0.00388241819190239,0,0.00665557404326123,0,0,0,0,0,0.00138657792567942,0.444814198557959,0,0,7.70625,2.46502742343009,34.6644481419856,63.9918566334224,1.04372647807231,0.178036605657238,0.00388241819190239,0.00665557404326123,0.18191902384914,0.188574597892402,0.189961175818081,0.444814198557959,0.379614978902954,0.307621308016878,0.282703749753812,881.924499511719,84868,25.6767234802246,tawa_P-PDP,490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
P-RP,tawa,Fall19,47.2971992492676,-122.512252807617,36,0,10,0,5,0,4,66,0,0,0,31,0,6,1,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Fall20,47.2971992492676,-122.512252807617,37,0,46,0,4,0,22,119,0,0,0,47,0,0,0,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Spring19,47.2971992492676,-122.512252807617,38,0,17,0,7,0,0,116,0,0,0,40,0,0,4,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Spring20,47.2971992492676,-122.512252807617,51,0,13,0,7,0,100,39,0,0,0,20,0,7,0,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Summer19,47.2971992492676,-122.512252807617,36,0,11,0,7,0,33,15,0,0,0,28,0,1,2,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Summer20,47.2971992492676,-122.512252807617,50,0,10,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Winter19,47.2971992492676,-122.512252807617,37,0,9,0,9,0,12,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RP,tawa,Winter20,47.2971992492676,-122.512252807617,35,0,4,0,16,0,0,5,0,0,0,25,0,1,3,0,0,0,0,0,0,0,2.7754648903691e-4,0,0,0.00388565084651679,0,0.00471829031362753,0,0,0,0,0,0.00416319733555371,0.904524007771302,0,0,1.0575,1.23353995127517,8.88148764918124,63.5410196624968,0.353102760252288,2.7754648903691e-4,0.00388565084651679,0.00471829031362753,0.00416319733555371,0.00888148764918124,0.0130446849847349,0.904524007771302,0.243410648392198,0.113073273589879,0.355898712709671,1890.91357421875,83003.484375,58.6058235168457,tawa_P-RP,483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
P-RWSR,tawa,Fall19,46.9255981445312,-122.268463134766,38,0,4,0,8,1,0,0,15,0,0,6,0,0,7,1,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Spring19,46.9255981445312,-122.268463134766,36,0,10,0,35,0,0,0,4,0,0,4,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Spring20,46.9255981445312,-122.268463134766,47,0,17,0,66,0,1,0,12,0,0,16,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Summer19,46.9255981445312,-122.268463134766,36,0,15,1,4,0,0,0,5,0,0,6,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Summer20,46.9255981445312,-122.268463134766,42,0,25,0,10,0,0,0,5,0,0,3,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Winter19,46.9255981445312,-122.268463134766,35,0,5,3,22,0,0,0,2,0,0,11,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-RWSR,tawa,Winter20,46.9255981445312,-122.268463134766,36,0,4,0,13,1,3,0,7,0,0,7,0,0,0,0,0,0,0.1834582292534,0,0,0,0.0333055786844296,0.325284485151263,0,0.0249791840133222,0,0.0169303358312517,0,0,0,0.0657785179017485,0.0543991118512351,0.00222037191229531,0.103247293921732,0.190396891479323,0,23.49,2.77546489036914,60.9677120917754,61.5737865166653,0.987507120855633,0.542048293089092,0.0249791840133222,0.0169303358312517,0.567027477102415,0.583957812933666,0.65195670274771,0.157646405772967,0.797891963109354,0.752569169960474,0.697173324182178,43.0559883117676,66338.4765625,2.66921520233154,tawa_P-RWSR,324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-8,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
P-SCP2,tawa,Fall19,47.2210693359375,-122.397392272949,47,0,1,0,3,0,6,22,0,0,0,0,0,0,0,0,0,0,0.0439621591541458,0,0,0,0.0511964385086255,0.0322760155815248,0,0.00445186421814135,0,0,0,0,0,0.00222593210907067,0,0.00139120756816917,0.864496382860323,0,0,4.383,3.09157237370927,46.373585605639,89.7729619034375,0.396716521593527,0.127434613244296,0.00445186421814135,0,0.131886477462437,0.131886477462437,0.135503617139677,0.864496382860323,0.645220830586684,0.51641397495056,0.603709677722362,1460.72155761719,55137.203125,35.6471786499023,tawa_P-SCP2,306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-5,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
P-SCP2,tawa,Fall20,47.2210693359375,-122.397392272949,36,0,9,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0.0439621591541458,0,0,0,0.0511964385086255,0.0322760155815248,0,0.00445186421814135,0,0,0,0,0,0.00222593210907067,0,0.00139120756816917,0.864496382860323,0,0,4.383,3.09157237370927,46.373585605639,89.7729619034375,0.396716521593527,0.127434613244296,0.00445186421814135,0,0.131886477462437,0.131886477462437,0.135503617139677,0.864496382860323,0.645220830586684,0.51641397495056,0.603709677722362,1460.72155761719,55137.203125,35.6471786499023,tawa_P-SCP2,306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-5,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
P-SCP2,tawa,Spring20,47.2210693359375,-122.397392272949,27,0,7,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0.0439621591541458,0,0,0,0.0511964385086255,0.0322760155815248,0,0.00445186421814135,0,0,0,0,0,0.00222593210907067,0,0.00139120756816917,0.864496382860323,0,0,4.383,3.09157237370927,46.373585605639,89.7729619034375,0.396716521593527,0.127434613244296,0.00445186421814135,0,0.131886477462437,0.131886477462437,0.135503617139677,0.864496382860323,0.645220830586684,0.51641397495056,0.603709677722362,1460.72155761719,55137.203125,35.6471786499023,tawa_P-SCP2,306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-5,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
P-SCP2,tawa,Winter20,47.2210693359375,-122.397392272949,37,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0439621591541458,0,0,0,0.0511964385086255,0.0322760155815248,0,0.00445186421814135,0,0,0,0,0,0.00222593210907067,0,0.00139120756816917,0.864496382860323,0,0,4.383,3.09157237370927,46.373585605639,89.7729619034375,0.396716521593527,0.127434613244296,0.00445186421814135,0,0.131886477462437,0.131886477462437,0.135503617139677,0.864496382860323,0.645220830586684,0.51641397495056,0.603709677722362,1460.72155761719,55137.203125,35.6471786499023,tawa_P-SCP2,306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-5,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
P-STP,tawa,Fall19,47.2853088378906,-122.491737365723,36,0,3,0,3,0,3,8,0,0,0,7,0,1,9,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
P-STP,tawa,Fall20,47.2853088378906,-122.491737365723,23,0,4,0,0,0,0,1,0,0,0,5,0,0,10,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
P-STP,tawa,Spring19,47.2853088378906,-122.491737365723,38,0,25,0,1,0,0,3,0,0,0,10,0,1,4,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
P-STP,tawa,Summer19,47.2853088378906,-122.491737365723,37,0,10,0,3,0,1,4,0,0,0,3,0,3,0,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
P-STP,tawa,Winter19,47.2853088378906,-122.491737365723,15,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0080488481820705,0,0,0,0.0441298917568693,0.0358034970857619,0,0,0,0,0,0,0,0,0,0.00582847626977519,0.628365251179573,0,0,7.605,1.23353995127517,32.0103617355907,123.639610306789,0.869788423988383,0.0879822370247016,0,0,0.0879822370247016,0.0879822370247016,0.0938107132944768,0.628365251179573,0.414447666754548,0.226469812813077,0.24252138876904,1657.57177734375,101337.6796875,33.192741394043,tawa_P-STP,848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
