city,site,season,species,count,lat,long,days.active,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,LEAD_PCT,PM25_PCT,PTSDF_PCT,TRAFFIC_PCT,PNPL_PCT,TOXIC_PCT,PWDIS_PCT,OZONE_PCT,DIESEL_PCT,PRMP_PCT,EXPOSURE,RISK,BURDEN,BURDEN_SCALED,BURDEN_PERCENTILE
sewa,FRD1,Summer20,Coyote,1,47.75103,-122.00792,33,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Summer20,Virginia opossum,5,47.75103,-122.00792,33,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Summer20,Black-tailed deer,11,47.75103,-122.00792,33,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Winter20,Coyote,2,47.75103,-122.00792,32,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Winter20,Bobcat,2,47.75103,-122.00792,32,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Winter20,Black-tailed deer,10,47.75103,-122.00792,32,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Winter20,Raccoon,1,47.75103,-122.00792,32,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,FRD1,Winter20,Eastern gray squirrel,3,47.75103,-122.00792,32,0.0455944055944056,0,0,0,0.0763636363636364,0.327552447552448,0,0.0360839160839161,0,0.0195804195804196,0,0,0,0.151048951048951,0.217062937062937,0,0.126713286713287,0,0,30.1628571428571,2.17560217560218,89.8834498834499,60,0.869782793857989,0.449510489510489,0.0360839160839161,0.0195804195804196,0.485594405594406,0.505174825174825,0.656223776223776,0.343776223776224,0.956498813604007,0.929343527550751,0.806687909739488,56.1112060546875,135492.0625,2.03275394439697,sewa_FRD1,130.527221679688,0.401117503643036,0.116962738335133,22016.70703125,0.0361604541540146,1179.60620117188,NA,1.36604571342468,0.100000001490116,52.759220123291,9,11,8,6,2,11,NA,28,7,6,14.25,3.125,11.5833333333333,1.86827956989247,2
sewa,HCN1,Fall19,River otter,1,47.51622,-122.30736,36,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Fall19,Raccoon,7,47.51622,-122.30736,36,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Fall19,Eastern gray squirrel,3,47.51622,-122.30736,36,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Fall19,Eastern cottontail rabbit,1,47.51622,-122.30736,36,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Spring19,Raccoon,7,47.51622,-122.30736,36,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Winter20,Raccoon,4,47.51622,-122.30736,35,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HCN1,Winter20,Eastern cottontail rabbit,8,47.51622,-122.30736,35,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
sewa,HFW1,Fall19,Coyote,2,47.70676,-122.19162,33,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall19,Virginia opossum,6,47.70676,-122.19162,33,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall19,Raccoon,3,47.70676,-122.19162,33,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall19,Eastern gray squirrel,5,47.70676,-122.19162,33,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall19,Eastern cottontail rabbit,5,47.70676,-122.19162,33,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall20,Coyote,1,47.70676,-122.19162,31,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall20,Virginia opossum,12,47.70676,-122.19162,31,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall20,Raccoon,10,47.70676,-122.19162,31,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall20,Eastern gray squirrel,15,47.70676,-122.19162,31,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Fall20,Eastern cottontail rabbit,1,47.70676,-122.19162,31,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Spring19,Virginia opossum,1,47.70676,-122.19162,30,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Spring19,Raccoon,2,47.70676,-122.19162,30,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Spring19,Eastern gray squirrel,6,47.70676,-122.19162,30,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Spring19,Eastern cottontail rabbit,1,47.70676,-122.19162,30,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Summer19,Coyote,5,47.70676,-122.19162,34,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Summer19,Virginia opossum,2,47.70676,-122.19162,34,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Summer19,Raccoon,2,47.70676,-122.19162,34,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
sewa,HFW1,Summer19,Eastern gray squirrel,10,47.70676,-122.19162,34,0.0191453940066593,0,0,0,0.0160932297447281,0.0213651498335183,0,0,0,8.3240843507214e-4,0,0,0,0.0238623751387347,0,5.5493895671476e-4,0.918146503884573,0,0,2.41363636363636,3.39129362436799,27.3769885312616,155.065441938127,0.28327307654375,0.0566037735849057,0,8.3240843507214e-4,0.0566037735849057,0.0574361820199778,0.0818534961154273,0.918146503884573,0.625049439683586,0.427949901120633,0.538298621682613,1690.01232910156,97799.8984375,53.003589630127,sewa_HFW1,161.760589599609,0.454377353191376,1.64166378974915,211000,0.0540319159626961,5487.25439453125,1.45321491800132e-5,10.6546955108643,0.238535284996033,48.6684150695801,13,44,28,65,11,56,20,9,34,25,35.75,9.625,30.25,4.87903225806452,24
