station,season,species,photodate,phototime
PHY1,Fall20,Procyon lotor,2020-10-08,04:38:45
PHY1,Fall20,Procyon lotor,2020-10-08,19:21:28
PHY1,Fall20,Procyon lotor,2020-10-08,19:26:01
PHY1,Fall20,Procyon lotor,2020-10-10,18:42:25
PHY1,Fall20,Procyon lotor,2020-10-10,19:57:45
PHY1,Fall20,Procyon lotor,2020-10-12,20:51:08
PHY1,Fall20,Procyon lotor,2020-10-13,01:33:43
RHF1,Summer19,Ursus americanus,2019-07-05,21:28:22
RHF1,Summer19,Ursus americanus,2019-07-05,21:31:44
RHF1,Summer19,Ursus americanus,2019-07-10,19:16:23
RHF1,Summer19,Odocoileus hemionus,2019-07-14,15:51:38
RHF1,Summer19,Ursus americanus,2019-07-14,17:19:54
RHF1,Summer19,Ursus americanus,2019-07-14,17:24:02
RHF1,Summer19,Ursus americanus,2019-07-15,14:05:54
RHF1,Fall19,Didelphis virginiana,2019-10-03,23:02:28
RHF1,Fall19,Lynx rufus,2019-10-08,14:47:18
RHF1,Fall19,Didelphis virginiana,2019-10-10,23:46:16
RHF1,Fall19,Odocoileus hemionus,2019-10-16,06:37:28
RHF1,Fall19,Odocoileus hemionus,2019-10-24,18:26:47
RHF1,Winter20,Odocoileus hemionus,2020-01-09,15:29:54
RHF1,Winter20,Odocoileus hemionus,2020-01-09,15:41:48
RHF1,Winter20,Odocoileus hemionus,2020-01-29,16:43:52
RHF1,Summer20,Canis latrans,2020-07-08,11:34:07
RHF1,Summer20,Canis latrans,2020-07-20,06:54:55
RHF1,Summer20,Canis latrans,2020-07-22,23:35:32
RHF1,Summer20,Canis latrans,2020-07-23,00:19:20
RHF1,Summer20,Canis latrans,2020-07-26,08:59:50
RHF1,Summer20,Canis latrans,2020-07-29,05:13:57
RHF1,Summer20,Canis latrans,2020-07-02,03:48:27
RHF1,Summer20,Canis latrans,2020-07-03,12:03:51
RHF1,Summer20,Canis latrans,2020-07-03,12:04:54
RHF1,Fall20,Canis latrans,2020-10-29,11:11:10
RHF1,Fall20,Canis latrans,2020-10-29,11:13:27
RHF1,Fall20,Canis latrans,2020-10-07,02:38:05
RHF1,Fall20,Procyon lotor,2020-10-11,23:25:17
RHF1,Fall20,Canis latrans,2020-10-23,01:53:34
RHF1,Fall20,Canis latrans,2020-10-23,04:22:22
RHF1,Fall20,Canis latrans,2020-10-27,04:07:32
RHF1,Fall20,Canis latrans,2020-10-27,19:00:57
RVP1,Spring19,Procyon lotor,2019-04-14,01:02:10
RVP1,Spring19,Procyon lotor,2019-04-14,22:32:59
RVP1,Spring19,Procyon lotor,2019-04-14,22:37:40
RVP1,Spring19,Procyon lotor,2019-04-15,05:47:57
RVP1,Spring19,Procyon lotor,2019-04-18,03:18:27
RVP1,Spring19,Procyon lotor,2019-04-18,05:49:30
RVP1,Spring19,Procyon lotor,2019-04-19,03:39:04
RVP1,Spring19,Procyon lotor,2019-04-24,00:40:08
RVP1,Spring19,Procyon lotor,2019-03-31,23:56:59
RVP1,Spring19,Procyon lotor,2019-04-27,01:49:30
RVP1,Spring19,Procyon lotor,2019-04-27,02:21:40
RVP1,Spring19,Procyon lotor,2019-04-27,03:45:52
RVP1,Spring19,Procyon lotor,2019-04-27,08:14:10
RVP1,Spring19,Procyon lotor,2019-04-27,21:41:59
RVP1,Spring19,Procyon lotor,2019-04-27,21:43:56
RVP1,Spring19,Procyon lotor,2019-04-27,21:45:13
RVP1,Spring19,Procyon lotor,2019-04-28,06:07:34
RVP1,Spring19,Procyon lotor,2019-04-02,02:00:19
RVP1,Spring19,Canis latrans,2019-04-03,05:55:13
RVP1,Spring19,Procyon lotor,2019-04-05,22:34:32
RVP1,Summer19,Canis latrans,2019-07-14,17:30:40
RVP1,Summer19,Procyon lotor,2019-07-15,00:08:59
RVP1,Summer19,Canis latrans,2019-07-18,06:57:27
RVP1,Summer19,Procyon lotor,2019-07-19,23:18:02
RVP1,Summer19,Procyon lotor,2019-07-03,22:51:53
RVP1,Summer19,Procyon lotor,2019-07-25,04:10:51
RVP1,Summer19,Procyon lotor,2019-07-25,19:19:12
RVP1,Summer19,Canis latrans,2019-07-26,02:49:20
RVP1,Summer19,Canis latrans,2019-07-27,00:01:55
RVP1,Summer19,Canis latrans,2019-07-27,01:35:20
RVP1,Summer19,Procyon lotor,2019-07-05,05:46:36
RVP1,Summer19,Canis latrans,2019-07-08,14:40:06
RVP1,Summer19,Canis latrans,2019-07-09,11:02:33
RVP1,Summer19,Canis latrans,2019-07-09,15:50:11
RVP1,Summer19,Canis latrans,2019-06-30,07:59:32
RVP1,Fall19,Procyon lotor,2019-10-21,20:28:25
RVP1,Fall19,Procyon lotor,2019-10-22,22:53:31
RVP1,Fall19,Canis latrans,2019-10-10,18:18:50
RVP1,Fall19,Procyon lotor,2019-10-11,00:32:33
RVP1,Fall19,Procyon lotor,2019-10-03,23:41:45
RVP1,Fall19,Canis latrans,2019-10-17,05:14:18
RVP1,Winter20,Procyon lotor,2020-01-07,20:04:22
RVP1,Winter20,Canis latrans,2020-01-10,05:59:34
RVP1,Winter20,Canis latrans,2020-01-10,23:02:47
RVP1,Winter20,Procyon lotor,2020-01-13,02:27:13
RVP1,Winter20,Procyon lotor,2020-01-14,03:46:23
RVP1,Winter20,Procyon lotor,2020-01-14,03:52:05
RVP1,Winter20,Canis latrans,2020-01-27,12:15:45
RVP1,Winter20,Canis latrans,2020-01-04,20:50:48
RVP1,Winter20,Procyon lotor,2019-12-31,06:50:09
RVP1,Winter20,Canis latrans,2019-12-31,22:19:19
RVP1,Winter20,Procyon lotor,2020-01-01,08:05:16
RVP1,Winter20,Procyon lotor,2020-01-02,18:35:51
RVP1,Summer20,Procyon lotor,2020-07-28,23:55:48
RVP1,Summer20,Procyon lotor,2020-07-29,00:04:15
RVP1,Summer20,Procyon lotor,2020-07-13,05:07:31
RVP1,Summer20,Procyon lotor,2020-06-27,19:08:33
RVP1,Summer20,Procyon lotor,2020-07-16,23:32:26
RVP1,Summer20,Procyon lotor,2020-06-28,20:25:05
RVP1,Summer20,Procyon lotor,2020-06-29,00:26:33
RVP1,Summer20,Procyon lotor,2020-07-20,21:48:17
RVP1,Summer20,Procyon lotor,2020-06-29,19:30:51
RVP1,Summer20,Procyon lotor,2020-06-29,20:32:25
RVP1,Summer20,Procyon lotor,2020-07-04,01:35:34
RVP1,Summer20,Procyon lotor,2020-07-04,01:51:52
RVP1,Summer20,Procyon lotor,2020-07-04,16:10:57
RVP1,Summer20,Procyon lotor,2020-07-05,19:57:27
RVP1,Summer20,Procyon lotor,2020-07-13,00:09:04
RVP1,Fall20,Procyon lotor,2020-10-23,02:41:14
RVP1,Fall20,Procyon lotor,2020-10-23,20:38:55
RVP1,Fall20,Canis latrans,2020-10-04,01:08:40
RVP1,Fall20,Canis latrans,2020-10-24,02:41:55
RVP1,Fall20,Procyon lotor,2020-10-04,21:37:46
RVP1,Fall20,Canis latrans,2020-10-25,04:19:04
RVP1,Fall20,Canis latrans,2020-10-04,23:48:27
RVP1,Fall20,Procyon lotor,2020-10-25,23:08:09
RVP1,Fall20,Procyon lotor,2020-10-25,23:09:26
RVP1,Fall20,Procyon lotor,2020-10-26,03:32:10
RVP1,Fall20,Canis latrans,2020-10-04,23:54:55
RVP1,Fall20,Canis latrans,2020-10-26,18:09:25
RVP1,Fall20,Procyon lotor,2020-10-26,19:00:46
RVP1,Fall20,Procyon lotor,2020-10-26,19:06:38
RVP1,Fall20,Procyon lotor,2020-10-26,19:12:24
RVP1,Fall20,Procyon lotor,2020-10-26,21:17:52
RVP1,Fall20,Canis latrans,2020-10-05,00:12:20
RVP1,Fall20,Canis latrans,2020-10-27,20:11:30
RVP1,Fall20,Procyon lotor,2020-10-28,21:06:17
RVP1,Fall20,Canis latrans,2020-10-29,06:04:22
RVP1,Fall20,Procyon lotor,2020-10-05,00:51:47
RVP1,Fall20,Canis latrans,2020-10-29,23:53:26
RVP1,Fall20,Canis latrans,2020-10-30,21:15:06
RVP1,Fall20,Procyon lotor,2020-10-31,19:19:31
RVP1,Fall20,Procyon lotor,2020-10-05,00:53:52
RVP1,Fall20,Procyon lotor,2020-10-31,19:20:59
RVP1,Fall20,Procyon lotor,2020-10-31,19:23:36
RVP1,Fall20,Procyon lotor,2020-10-05,01:06:42
RVP1,Fall20,Procyon lotor,2020-10-05,01:08:33
RVP1,Fall20,Procyon lotor,2020-10-05,01:17:28
RVP1,Fall20,Canis latrans,2020-10-05,04:23:34
RVP1,Fall20,Canis latrans,2020-10-05,21:55:46
RVP1,Fall20,Canis latrans,2020-10-05,22:16:06
RVP1,Fall20,Canis latrans,2020-10-05,22:41:32
RVP1,Fall20,Canis latrans,2020-10-07,19:38:18
RVP1,Fall20,Canis latrans,2020-10-09,02:04:33
RVP1,Fall20,Canis latrans,2020-10-02,19:18:00
RVP1,Fall20,Canis latrans,2020-10-11,06:04:13
RVP1,Fall20,Canis latrans,2020-10-13,18:43:46
RVP1,Fall20,Procyon lotor,2020-10-02,23:26:43
RVP1,Fall20,Canis latrans,2020-10-14,19:00:39
RVP1,Fall20,Procyon lotor,2020-10-16,03:14:10
RVP1,Fall20,Procyon lotor,2020-10-17,21:56:09
RVP1,Fall20,Canis latrans,2020-10-21,06:30:23
RVP1,Fall20,Canis latrans,2020-09-30,00:33:46
RVP1,Fall20,Canis latrans,2020-09-30,04:50:12
RVP1,Fall20,Procyon lotor,2020-10-01,02:52:55
RWP1,Spring19,Odocoileus hemionus,2019-04-10,08:42:43
RWP1,Spring19,Odocoileus hemionus,2019-04-10,09:27:32
RWP1,Spring19,Odocoileus hemionus,2019-04-14,08:45:21
RWP1,Spring19,Odocoileus hemionus,2019-04-14,08:51:31
RWP1,Spring19,Odocoileus hemionus,2019-04-14,13:13:56
RWP1,Spring19,Odocoileus hemionus,2019-04-16,10:11:54
RWP1,Spring19,Odocoileus hemionus,2019-04-16,11:30:30
RWP1,Spring19,Didelphis virginiana,2019-04-17,03:20:14
RWP1,Spring19,Odocoileus hemionus,2019-04-21,19:17:39
RWP1,Spring19,Odocoileus hemionus,2019-04-22,09:56:55
RWP1,Spring19,Odocoileus hemionus,2019-04-23,07:29:15
RWP1,Spring19,Odocoileus hemionus,2019-04-24,09:33:19
RWP1,Spring19,Procyon lotor,2019-04-25,00:26:24
RWP1,Spring19,Odocoileus hemionus,2019-04-26,19:57:36
RWP1,Spring19,Odocoileus hemionus,2019-04-28,07:45:09
RWP1,Spring19,Odocoileus hemionus,2019-04-28,08:36:14
RWP1,Spring19,Odocoileus hemionus,2019-04-28,09:14:35
RWP1,Spring19,Odocoileus hemionus,2019-04-28,09:24:23
RWP1,Spring19,Odocoileus hemionus,2019-04-29,11:49:09
RWP1,Spring19,Odocoileus hemionus,2019-04-05,14:42:05
RWP1,Spring19,Odocoileus hemionus,2019-04-06,17:35:18
RWP1,Spring19,Odocoileus hemionus,2019-04-07,09:15:08
RWP1,Spring19,Canis latrans,2019-04-09,04:04:15
RWP1,Summer19,Odocoileus hemionus,2019-07-10,05:37:37
RWP1,Summer19,Odocoileus hemionus,2019-07-10,05:37:37
RWP1,Summer19,Ursus americanus,2019-07-12,07:44:33
RWP1,Summer19,Odocoileus hemionus,2019-07-20,16:37:14
RWP1,Summer19,Ursus americanus,2019-07-26,20:54:55
RWP1,Summer19,Odocoileus hemionus,2019-07-29,09:23:31
RWP1,Summer19,Odocoileus hemionus,2019-07-29,09:23:31
RWP1,Summer19,Ursus americanus,2019-07-01,02:22:29
RWP1,Summer19,Odocoileus hemionus,2019-07-04,08:27:36
RWP1,Summer19,Odocoileus hemionus,2019-07-06,13:59:54
RWP1,Summer19,Odocoileus hemionus,2019-07-06,13:59:54
RWP1,Summer19,Odocoileus hemionus,2019-07-08,10:55:52
RWP1,Summer19,Odocoileus hemionus,2019-07-08,10:55:52
RWP1,Summer19,Odocoileus hemionus,2019-07-09,07:53:38
RWP1,Summer19,Odocoileus hemionus,2019-07-09,07:53:38
RWP1,Summer19,Odocoileus hemionus,2019-07-09,08:25:17
RWP1,Summer19,Odocoileus hemionus,2019-07-09,08:25:17
RWP1,Fall19,Ursus americanus,2019-10-02,11:21:10
RWP1,Fall19,Odocoileus hemionus,2019-10-02,15:32:04
RWP1,Fall19,Didelphis virginiana,2019-10-02,21:02:04
RWP1,Fall19,Didelphis virginiana,2019-10-06,23:51:58
RWP1,Fall19,Didelphis virginiana,2019-10-11,21:24:05
RWP1,Fall19,Lynx rufus,2019-10-12,11:35:38
RWP1,Fall19,Odocoileus hemionus,2019-10-12,18:59:09
RWP1,Fall19,Odocoileus hemionus,2019-10-13,05:16:07
RWP1,Fall19,Odocoileus hemionus,2019-10-13,08:03:17
RWP1,Fall19,Odocoileus hemionus,2019-10-13,08:40:42
RWP1,Fall19,Odocoileus hemionus,2019-10-14,09:10:18
RWP1,Fall19,Odocoileus hemionus,2019-10-14,10:01:55
RWP1,Fall19,Odocoileus hemionus,2019-10-18,01:51:28
RWP1,Fall19,Odocoileus hemionus,2019-10-19,14:45:13
RWP1,Fall19,Odocoileus hemionus,2019-10-20,10:27:57
RWP1,Fall19,Odocoileus hemionus,2019-10-20,11:13:50
RWP1,Fall19,Odocoileus hemionus,2019-10-20,12:09:27
RWP1,Fall19,Odocoileus hemionus,2019-10-22,10:04:48
RWP1,Fall19,Odocoileus hemionus,2019-10-24,08:44:44
RWP1,Fall19,Odocoileus hemionus,2019-10-24,08:46:36
RWP1,Fall19,Odocoileus hemionus,2019-10-24,08:48:20
RWP1,Fall19,Odocoileus hemionus,2019-10-24,10:01:08
RWP1,Fall19,Odocoileus hemionus,2019-10-24,13:38:43
RWP1,Fall19,Odocoileus hemionus,2019-10-25,01:52:12
RWP1,Fall19,Odocoileus hemionus,2019-10-27,03:42:57
RWP1,Fall19,Odocoileus hemionus,2019-10-27,05:06:54
RWP1,Fall19,Odocoileus hemionus,2019-10-28,07:54:43
RWP1,Fall19,Didelphis virginiana,2019-10-01,22:33:39
RWP1,Fall19,Odocoileus hemionus,2019-10-28,16:20:18
RWP1,Fall19,Odocoileus hemionus,2019-10-28,23:10:34
RWP1,Fall19,Odocoileus hemionus,2019-10-28,23:18:24
RWP1,Fall19,Odocoileus hemionus,2019-10-29,15:22:17
RWP1,Fall19,Odocoileus hemionus,2019-10-30,18:01:42
RWP1,Fall19,Odocoileus hemionus,2019-10-31,07:46:41
RWP1,Fall19,Odocoileus hemionus,2019-10-31,19:53:05
RWP1,Fall19,Didelphis virginiana,2019-10-01,22:35:39
RWP1,Fall19,Odocoileus hemionus,2019-10-02,09:28:10
RWP1,Fall19,Odocoileus hemionus,2019-10-02,09:31:48
RWP1,Fall19,Odocoileus hemionus,2019-10-02,10:10:06
RWP1,Winter20,Odocoileus hemionus,2020-01-07,16:11:55
RWP1,Winter20,Odocoileus hemionus,2020-01-15,22:53:53
RWP1,Winter20,Odocoileus hemionus,2020-01-19,22:33:04
RWP1,Winter20,Odocoileus hemionus,2020-01-19,22:35:17
RWP1,Winter20,Didelphis virginiana,2020-01-21,03:31:24
RWP1,Winter20,Didelphis virginiana,2020-01-25,00:18:43
RWP1,Winter20,Didelphis virginiana,2020-01-26,00:21:43
RWP1,Winter20,Didelphis virginiana,2020-01-27,05:00:40
RWP1,Winter20,Didelphis virginiana,2020-01-27,07:16:41
RWP1,Winter20,Odocoileus hemionus,2020-02-02,10:36:47
RWP1,Winter20,Odocoileus hemionus,2020-02-02,10:43:45
RWP1,Winter20,Odocoileus hemionus,2019-12-31,09:46:29
RWP1,Winter20,Didelphis virginiana,2020-01-04,03:04:16
RWP1,Winter20,Didelphis virginiana,2020-01-06,20:52:17
RWP1,Winter20,Didelphis virginiana,2020-01-07,05:15:36
RWP1,Winter20,Odocoileus hemionus,2020-01-07,16:10:46
RWP1,Spring20,Odocoileus hemionus,2020-04-07,10:18:38
RWP1,Spring20,Odocoileus hemionus,2020-04-08,08:31:54
RWP1,Spring20,Didelphis virginiana,2020-04-10,23:39:14
RWP1,Spring20,Odocoileus hemionus,2020-04-12,10:34:14
RWP1,Spring20,Odocoileus hemionus,2020-04-14,09:38:36
RWP1,Spring20,Didelphis virginiana,2020-04-20,01:18:07
RWP1,Spring20,Odocoileus hemionus,2020-04-20,07:15:53
RWP1,Spring20,Odocoileus hemionus,2020-04-21,11:07:04
RWP1,Spring20,Didelphis virginiana,2020-04-23,01:19:45
RWP1,Spring20,Didelphis virginiana,2020-04-24,00:56:17
RWP1,Spring20,Odocoileus hemionus,2020-04-25,12:32:56
RWP1,Spring20,Canis latrans,2020-04-26,22:06:50
RWP1,Spring20,Canis latrans,2020-04-26,22:08:41
RWP1,Spring20,Odocoileus hemionus,2020-04-28,11:26:40
RWP1,Spring20,Odocoileus hemionus,2020-04-29,11:15:13
RWP1,Spring20,Odocoileus hemionus,2020-04-30,18:55:43
RWP1,Spring20,Odocoileus hemionus,2020-04-06,08:33:08
RWP1,Spring20,Odocoileus hemionus,2020-04-06,11:12:34
RWP1,Summer20,Odocoileus hemionus,2020-07-08,08:17:22
RWP1,Summer20,Odocoileus hemionus,2020-07-08,09:15:26
RWP1,Summer20,Odocoileus hemionus,2020-07-08,10:06:35
RWP1,Summer20,Odocoileus hemionus,2020-07-08,10:06:35
RWP1,Summer20,Odocoileus hemionus,2020-07-11,08:07:26
RWP1,Summer20,Odocoileus hemionus,2020-07-11,09:13:43
RWP1,Summer20,Odocoileus hemionus,2020-07-13,07:46:12
RWP1,Summer20,Odocoileus hemionus,2020-07-13,09:34:22
RWP1,Summer20,Odocoileus hemionus,2020-07-18,09:20:27
RWP1,Summer20,Odocoileus hemionus,2020-07-18,09:20:27
RWP1,Summer20,Odocoileus hemionus,2020-07-19,08:33:12
RWP1,Summer20,Odocoileus hemionus,2020-07-21,08:06:28
RWP1,Summer20,Odocoileus hemionus,2020-07-25,08:16:56
RWP1,Summer20,Odocoileus hemionus,2020-07-03,16:31:45
RWP1,Summer20,Odocoileus hemionus,2020-07-04,08:54:08
RWP1,Summer20,Odocoileus hemionus,2020-07-05,06:42:27
RWP1,Summer20,Odocoileus hemionus,2020-07-06,08:06:39
RWP1,Fall20,Canis latrans,2020-10-03,20:47:49
RWP1,Fall20,Odocoileus hemionus,2020-10-22,10:18:39
RWP1,Fall20,Odocoileus hemionus,2020-10-22,13:31:29
RWP1,Fall20,Didelphis virginiana,2020-10-23,03:17:27
RWP1,Fall20,Odocoileus hemionus,2020-10-24,13:22:25
RWP1,Fall20,Odocoileus hemionus,2020-10-24,14:24:55
RWP1,Fall20,Odocoileus hemionus,2020-10-25,08:37:39
RWP1,Fall20,Odocoileus hemionus,2020-10-25,09:31:27
RWP1,Fall20,Odocoileus hemionus,2020-10-25,09:38:03
RWP1,Fall20,Odocoileus hemionus,2020-10-25,10:46:51
RWP1,Fall20,Odocoileus hemionus,2020-10-25,11:02:03
RWP1,Fall20,Odocoileus hemionus,2020-10-27,08:09:27
RWP1,Fall20,Odocoileus hemionus,2020-10-28,08:42:38
RWP1,Fall20,Odocoileus hemionus,2020-10-29,07:15:42
RWP1,Fall20,Odocoileus hemionus,2020-10-29,07:53:48
RWP1,Fall20,Odocoileus hemionus,2020-10-29,09:53:13
RWP1,Fall20,Odocoileus hemionus,2020-10-30,08:22:01
RWP1,Fall20,Odocoileus hemionus,2020-10-30,14:17:16
RWP1,Fall20,Odocoileus hemionus,2020-10-31,12:13:13
RWP1,Fall20,Odocoileus hemionus,2020-10-14,02:34:37
RWP1,Fall20,Didelphis virginiana,2020-10-14,19:04:33
RWP1,Fall20,Odocoileus hemionus,2020-10-15,12:44:33
RWP1,Fall20,Odocoileus hemionus,2020-10-19,11:33:33
RWP1,Fall20,Odocoileus hemionus,2020-10-31,19:56:15
RWP1,Fall20,Odocoileus hemionus,2020-10-31,21:00:05
SVP1,Fall19,Canis latrans,2019-10-15,15:22:33
SVP1,Fall19,Canis latrans,2019-10-15,15:25:17
SVP1,Fall19,Canis latrans,2019-10-15,16:42:27
SVP1,Fall19,Canis latrans,2019-10-19,17:37:22
SVP1,Fall19,Canis latrans,2019-10-06,14:18:57
SVP1,Fall19,Canis latrans,2019-10-06,14:22:04
SVP1,Winter20,Canis latrans,2020-01-14,20:14:32
SVP1,Summer20,Canis latrans,2020-06-29,12:05:28
SVP1,Summer20,Canis latrans,2020-06-30,18:33:52
SVP1,Fall20,Odocoileus hemionus,2020-10-02,19:16:39
SVP1,Fall20,Canis latrans,2020-10-21,05:15:44
SWD1,Spring19,Canis latrans,2019-04-07,11:47:53
SWD1,Spring19,Odocoileus hemionus,2019-04-18,19:32:02
SWD1,Spring19,Odocoileus hemionus,2019-04-18,19:33:16
SWD1,Summer19,Canis latrans,2019-07-29,10:40:45
SWD1,Summer19,Canis latrans,2019-07-14,06:50:50
SWD1,Summer19,Canis latrans,2019-07-19,12:28:18
SWD1,Summer19,Odocoileus hemionus,2019-07-28,11:50:15
SWD1,Summer19,Odocoileus hemionus,2019-07-28,11:50:15
SWD1,Fall19,Canis latrans,2019-10-20,03:34:33
SWD1,Fall19,Canis latrans,2019-10-23,19:02:17
SWD1,Fall19,Odocoileus hemionus,2019-10-24,08:48:49
SWD1,Fall19,Odocoileus hemionus,2019-10-24,09:44:30
SWD1,Fall19,Didelphis virginiana,2019-10-04,22:22:29
SWD1,Fall19,Didelphis virginiana,2019-10-05,04:31:42
SWD1,Fall19,Didelphis virginiana,2019-10-06,02:47:26
SWD1,Fall19,Canis latrans,2019-10-13,12:39:09
SWD1,Fall19,Canis latrans,2019-10-14,08:51:35
SWD1,Winter20,Canis latrans,2020-01-16,23:35:44
SWD1,Winter20,Canis latrans,2020-01-22,08:26:12
SWD1,Winter20,Canis latrans,2020-01-26,01:07:40
SWD1,Winter20,Canis latrans,2020-02-03,20:25:55
SWD1,Winter20,Canis latrans,2020-01-04,15:22:48
SWD1,Winter20,Lynx rufus,2020-01-05,21:46:09
SWD1,Winter20,Canis latrans,2020-01-09,17:29:46
SWD1,Winter20,Canis latrans,2020-01-15,17:27:17
SWD1,Winter20,Canis latrans,2020-01-15,21:44:05
SWD1,Winter20,Canis latrans,2020-01-16,08:18:49
SWD1,Winter20,Canis latrans,2020-01-16,08:22:57
SWD1,Winter20,Canis latrans,2020-01-16,17:24:51
SWD1,Summer20,Odocoileus hemionus,2020-07-21,14:01:40
SWD1,Summer20,Canis latrans,2020-07-03,11:44:36
SWD1,Summer20,Odocoileus hemionus,2020-07-12,00:14:40
SWD1,Summer20,Canis latrans,2020-07-17,21:13:22
SWD1,Summer20,Odocoileus hemionus,2020-07-18,21:18:51
SWD1,Summer20,Odocoileus hemionus,2020-07-18,21:18:51
SWD1,Fall20,Canis latrans,2020-09-30,08:56:42
SWD1,Fall20,Canis latrans,2020-09-30,11:03:38
SWD1,Fall20,Canis latrans,2020-09-30,13:03:03
SWD1,Fall20,Canis latrans,2020-10-05,19:08:01
SWD1,Fall20,Odocoileus hemionus,2020-10-17,18:26:55
SWD1,Fall20,Odocoileus hemionus,2020-10-28,01:31:44
TCC1,Spring19,Procyon lotor,2019-04-15,21:50:44
TCC1,Spring19,Procyon lotor,2019-04-15,21:50:47
TCC1,Spring19,Procyon lotor,2019-04-15,21:50:56
TCC1,Spring19,Procyon lotor,2019-04-15,21:50:57
TCC1,Spring19,Procyon lotor,2019-04-15,21:51:00
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:28
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:29
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:30
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:33
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:34
TCC1,Spring19,Procyon lotor,2019-04-15,23:47:34
TCC1,Spring19,Procyon lotor,2019-04-16,00:01:14
TCC1,Spring19,Procyon lotor,2019-04-16,00:01:14
TCC1,Spring19,Procyon lotor,2019-04-16,00:01:15
TCC1,Spring19,Canis latrans,2019-04-03,04:31:44
TCC1,Spring19,Canis latrans,2019-04-03,04:31:45
TCC1,Spring19,Canis latrans,2019-04-03,04:31:46
TCC1,Spring19,Canis latrans,2019-04-03,04:32:27
TCC1,Spring19,Canis latrans,2019-04-03,04:32:28
TCC1,Spring19,Canis latrans,2019-04-03,04:32:28
TCC1,Spring19,Canis latrans,2019-04-03,21:46:13
TCC1,Spring19,Canis latrans,2019-04-03,21:46:15
TCC1,Spring19,Canis latrans,2019-04-03,21:46:16
TCC1,Spring19,Canis latrans,2019-04-03,21:46:17
TCC1,Spring19,Canis latrans,2019-04-03,21:46:18
TCC1,Spring19,Canis latrans,2019-04-03,21:46:18
TCC1,Spring19,Canis latrans,2019-04-03,21:46:24
TCC1,Spring19,Canis latrans,2019-04-03,21:46:24
TCC1,Spring19,Canis latrans,2019-04-03,21:46:25
TCC1,Spring19,Canis latrans,2019-04-03,22:26:50
TCC1,Spring19,Canis latrans,2019-04-03,22:26:51
TCC1,Spring19,Canis latrans,2019-04-03,22:26:52
TCC1,Spring19,Canis latrans,2019-04-03,22:26:55
TCC1,Spring19,Canis latrans,2019-04-03,22:26:56
TCC1,Spring19,Canis latrans,2019-04-03,22:26:57
TCC1,Spring19,Canis latrans,2019-04-07,22:56:54
TCC1,Spring19,Canis latrans,2019-04-07,22:56:55
TCC1,Spring19,Canis latrans,2019-04-07,22:56:55
TCC1,Spring19,Canis latrans,2019-04-07,22:57:34
TCC1,Spring19,Canis latrans,2019-04-07,22:57:34
TCC1,Spring19,Canis latrans,2019-04-07,22:57:37
TCC1,Spring19,Canis latrans,2019-04-07,22:57:39
TCC1,Spring19,Canis latrans,2019-04-07,22:57:40
TCC1,Spring19,Canis latrans,2019-04-07,22:57:41
TCC1,Spring19,Canis latrans,2019-04-07,22:57:45
TCC1,Spring19,Canis latrans,2019-04-07,22:57:47
TCC1,Spring19,Canis latrans,2019-04-07,22:57:41
TCC1,Spring19,Canis latrans,2019-04-07,22:58:42
TCC1,Spring19,Canis latrans,2019-04-07,22:59:14
TCC1,Spring19,Canis latrans,2019-04-07,22:59:16
TCC1,Spring19,Canis latrans,2019-04-07,22:59:28
TCC1,Fall19,Canis latrans,2019-10-23,16:03:44
TCC1,Fall19,Canis latrans,2019-10-23,16:05:31
TCC1,Fall19,Canis latrans,2019-10-23,16:06:41
TCC1,Winter20,Procyon lotor,2020-01-30,18:35:17
TCC1,Winter20,Procyon lotor,2020-02-04,06:01:55
TCC1,Winter20,Procyon lotor,2020-01-17,18:59:43
TCC1,Winter20,Procyon lotor,2020-01-20,00:09:29
TCC1,Winter20,Procyon lotor,2020-01-22,20:14:50
TCC1,Winter20,Procyon lotor,2020-01-22,20:17:55
TMF1,Spring19,Odocoileus hemionus,2019-04-23,20:10:53
TMF1,Summer19,Odocoileus hemionus,2019-06-27,19:32:31
TMF1,Summer19,Odocoileus hemionus,2019-07-06,21:34:12
TMF1,Summer19,Odocoileus hemionus,2019-07-06,21:38:50
TMF1,Summer19,Odocoileus hemionus,2019-07-10,10:17:59
TMF1,Summer19,Odocoileus hemionus,2019-07-11,17:08:02
TMF1,Summer19,Odocoileus hemionus,2019-07-14,23:23:23
TMF1,Fall19,Odocoileus hemionus,2019-09-30,20:27:27
TMF1,Fall19,Lynx rufus,2019-10-05,14:41:22
TMF1,Fall19,Odocoileus hemionus,2019-10-22,14:47:24
TMF1,Summer20,Canis latrans,2020-07-07,23:36:18
